2.100000000000000000e+01 8.608161642783057914e+02 6.010959548946872948e-03 1.100791084985109307e-04 1.328183615036797383e+00
2.200000000000000000e+01 8.735964167273909879e+02 7.084210277217736253e-03 1.206653275028942947e-04 1.394606641556701332e+00
2.300000000000000000e+01 8.864210805151100203e+02 8.306468674058186882e-03 1.317488572683154168e-04 1.464292725934562833e+00
2.400000000000000000e+01 8.996064346244402259e+02 9.675062789584595521e-03 1.433311236356579592e-04 1.534244699259903699e+00
2.500000000000000000e+01 9.132826447112443020e+02 1.119364475610457738e-02 1.554134832344967673e-04 1.598236454692291808e+00
2.600000000000000000e+01 9.269581639345175290e+02 1.287047855370272720e-02 1.679972133185232436e-04 1.660772022971649831e+00
2.700000000000000000e+01 9.410497549547742437e+02 1.470131961319123999e-02 1.810835027509200923e-04 1.719548185636472271e+00
2.800000000000000000e+01 9.553980704469475995e+02 1.666691918251006488e-02 1.946734436873785831e-04 1.766607839942695213e+00
2.900000000000000000e+01 9.699366279654906293e+02 1.879924375055736993e-02 2.087680245799374413e-04 1.807423546119477420e+00
3.000000000000000000e+01 9.848685320392154381e+02 2.113397876144580342e-02 2.233681235136210906e-04 1.836127309072467906e+00
3.100000000000000000e+01 9.995772792554431589e+02 2.366133410845250654e-02 2.384745028414733149e-04 1.862045575514835960e+00
3.200000000000000000e+01 1.014855591945659967e+03 2.639387329397680643e-02 2.540878053207370254e-04 1.878831065480350615e+00
3.300000000000000000e+01 1.030175218579556486e+03 2.931161561830392115e-02 2.702085509021784479e-04 1.886633160730005754e+00
3.400000000000000000e+01 1.045520784022942735e+03 3.246027230290469967e-02 2.868371346256528751e-04 1.888974410507121782e+00
3.500000000000000000e+01 1.061486044105369501e+03 3.584362025287778086e-02 3.039738256872414235e-04 1.879399537853072566e+00
3.600000000000000000e+01 1.077179844357792945e+03 3.947635415630115774e-02 3.216187677488037910e-04 1.869747909416477283e+00
3.700000000000000000e+01 1.093118019061613722e+03 4.334950407665434657e-02 3.397719808520888911e-04 1.851085185326594607e+00
3.800000000000000000e+01 1.109396721783866951e+03 4.742474558500048981e-02 3.584333634864416990e-04 1.821907245620859372e+00
3.900000000000000000e+01 1.125923448953910793e+03 5.171738038269903248e-02 3.776026968317981497e-04 1.781597970850272494e+00
4.000000000000000000e+01 1.142627245669914828e+03 5.625873480659251274e-02 3.972796488629032970e-04 1.728741868270143867e+00
4.100000000000000000e+01 1.159429994913456994e+03 6.107467432855829409e-02 4.174637812854302020e-04 1.662530780771878991e+00
4.200000000000000000e+01 1.176336353662369675e+03 6.616870254885673375e-02 4.381545547527968746e-04 1.584518939134654358e+00
4.300000000000000000e+01 1.193358673323092034e+03 7.153856506635014600e-02 4.593513376844407265e-04 1.496451922925689182e+00
4.400000000000000000e+01 1.210546447712280724e+03 7.717985273300888294e-02 4.810534152247708029e-04 1.398470822343404141e+00
